Cst_Cnt,Btl_Cnt,Sta_ID,Depth_ID,Depthm,T_degC,Salnty,O2ml_L,STheta,O2Sat,Oxy_µmol/Kg,BtlNum,RecInd,T_prec,T_qual,S_prec,S_qual,P_qual,O_qual,SThtaq,O2Satq,ChlorA,Chlqua,Phaeop,Phaqua,PO4uM,PO4q,SiO3uM,SiO3qu,NO2uM,NO2q,NO3uM,NO3q,NH3uM,NH3q,C14As1,C14A1p,C14A1q,C14As2,C14A2p,C14A2q,DarkAs,DarkAp,DarkAq,MeanAs,MeanAp,MeanAq,IncTim,LightP,R_Depth,R_TEMP,R_POTEMP,R_SALINITY,R_SIGMA,R_SVA,R_DYNHT,R_O2,R_O2Sat,R_SIO3,R_PO4,R_NO3,R_NO2,R_NH4,R_CHLA,R_PHAEO,R_PRES,R_SAMP,DIC1,DIC2,TA1,TA2,pH2,pH1,DIC Quality Comment,TALK_interpolated
96,2956,046.7 133.0,19-4904CR-HY-099-1154-04671330-1100A-7,1100.0,3.26,34.413,0.61,27.4,8.2,26.51606,,7,2.0,,3.0,,9,,,,,9,,9,,9.0,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,1100.0,3.26,3.18,34.413,27.4,75.5,1.41,0.61,8.2,,,,,,,,1110,,,,,,,,,2361.572
96,2957,046.7 133.0,19-4904CR-HY-099-1154-04671330-1153A-3,1153.0,3.12,34.43,0.66,27.427,8.8,28.68876,,3,2.0,,2.0,,9,,,,,9,,9,,9.0,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,1153.0,3.12,3.04,34.43,27.42,73.0,1.45,0.66,8.8,,,,,,,,1164,,,,,,,,,2362.7599999999998
97,2958,046.0 143.0,19-4904CR-HY-099-1712-04601430-0000B-3,0.0,12.35,32.88,5.89,24.877,96.8,256.6624,,3,2.0,,2.0,,9,,,,,9,,9,,9.0,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,0.0,12.35,12.35,32.88,24.87,306.4,0.0,5.89,96.8,,,,,,,,0,,,,,,,,,
97,2959,046.0 143.0,19-4904CR-HY-099-1712-04601430-0009A-3,9.0,12.39,32.84,5.42,24.839,89.1,236.1905,,3,2.0,,2.0,,9,,,,,9,,9,,9.0,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,9.0,12.39,12.39,32.84,24.83,310.3,0.02,5.42,89.1,,,,,,,,9,,,,,,,,,
97,2960,046.0 143.0,19-4904CR-HY-099-1712-04601430-0010A-7,10.0,12.37,32.842,5.43,24.844,89.2,236.6251,,7,2.0,,3.0,,9,,,,,9,,9,,9.0,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,10.0,12.37,12.37,32.842,24.84,309.8,0.03,5.43,89.2,,,,,,,,10,,,,,,,,,
97,2961,046.0 143.0,19-4904CR-HY-099-1712-04601430-0020A-7,20.0,12.03,32.866,5.68,24.927,92.7,247.4994,,7,2.0,,3.0,,9,,,,,9,,9,,9.0,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,20.0,12.03,12.03,32.866,24.92,302.2,0.06,5.68,92.7,,,,,,,,20,,,,,,,,,
97,2962,046.0 143.0,19-4904CR-HY-099-1712-04601430-0024A-3,24.0,11.86,32.88,5.84,24.97,94.9,254.4605,,3,2.0,,2.0,,9,,,,,9,,9,,9.0,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,24.0,11.86,11.86,32.88,24.97,298.2,0.07,5.84,94.9,,,,,,,,24,,,,,,,,,
97,2963,046.0 143.0,19-4904CR-HY-099-1712-04601430-0030A-7,30.0,11.66,32.869,5.81,24.999,94.0,253.1462,,7,2.0,,3.0,,9,,,,,9,,9,,9.0,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,30.0,11.66,11.66,32.869,24.99,295.6,0.09,5.81,94.0,,,,,,,,30,,,,,,,,,
97,2964,046.0 143.0,19-4904CR-HY-099-1712-04601430-0047A-3,47.0,11.16,32.81,5.58,25.044,89.3,243.1142,,3,2.0,,2.0,,9,,,,,9,,9,,9.0,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,47.0,11.16,11.15,32.81,25.04,291.7,0.14,5.58,89.3,,,,,,,,47,,,,,,,,,
97,2965,046.0 143.0,19-4904CR-HY-099-1712-04601430-0050A-7,50.0,11.12,32.803,5.59,25.045,89.4,243.5497,,7,2.0,,3.0,,9,,,,,9,,9,,9.0,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,50.0,11.12,11.11,32.803,25.04,291.6,0.15,5.59,89.4,,,,,,,,50,,,,,,,,,
97,2966,046.0 143.0,19-4904CR-HY-099-1712-04601430-0070A-3,70.0,10.75,32.74,5.64,25.062,89.4,245.7241,,3,2.0,,2.0,,9,,,,,9,,9,,9.0,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,70.0,10.75,10.74,32.74,25.06,290.4,0.2,5.64,89.4,,,,,,,,70,,,,,,,,,
97,2967,046.0 143.0,19-4904CR-HY-099-1712-04601430-0075A-7,75.0,10.52,32.738,5.68,25.1,89.6,247.4576,,7,2.0,,3.0,,9,,,,,9,,9,,9.0,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,75.0,10.52,10.51,32.738,25.1,286.9,0.22,5.68,89.6,,,,,,,,75,,,,,,,,,
97,2968,046.0 143.0,19-4904CR-HY-099-1712-04601430-0093A-3,93.0,9.66,32.79,5.75,25.285,89.0,250.4621,,3,2.0,,2.0,,9,,,,,9,,9,,9.0,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,93.0,9.66,9.65,32.79,25.28,269.5,0.27,5.75,89.0,,,,,,,,93,,,,,,,,,
97,2969,046.0 143.0,19-4904CR-HY-099-1712-04601430-0100A-7,100.0,9.51,32.865,5.66,25.368,87.4,246.5218,,7,2.0,,3.0,,9,,,,,9,,9,,9.0,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,100.0,9.51,9.5,32.865,25.36,261.8,0.29,5.66,87.4,,,,,,,,101,,,,,,,,,
97,2970,046.0 143.0,19-4904CR-HY-099-1712-04601430-0125A-7,125.0,9.15,33.172,5.18,25.666,79.5,225.5498,,7,2.0,,3.0,,9,,,,,9,,9,,9.0,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,125.0,9.15,9.14,33.172,25.66,233.9,0.35,5.18,79.5,,,,,,,,126,,,,,,,,,
97,2971,046.0 143.0,19-4904CR-HY-099-1712-04601430-0139A-3,139.0,9.05,33.37,4.79,25.837,73.4,208.5335,,3,2.0,,2.0,,9,,,,,9,,9,,9.0,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,139.0,9.05,9.04,33.37,25.83,217.9,0.38,4.79,73.4,,,,,,,,140,,,,,,,,,
97,2972,046.0 143.0,19-4904CR-HY-099-1712-04601430-0150A-7,150.0,8.79,33.477,4.49,25.961,68.5,195.4493,,7,2.0,,3.0,,9,,,,,9,,9,,9.0,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,150.0,8.79,8.77,33.477,25.96,206.2,0.4,4.49,68.5,,,,,,,,151,,,,,,,,,
97,2973,046.0 143.0,19-4904CR-HY-099-1712-04601430-0185A-3,185.0,7.97,33.75,3.57,26.3,53.5,155.3505,,3,2.0,,2.0,,9,,,,,9,,9,,9.0,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,185.0,7.97,7.95,33.75,26.3,174.5,0.47,3.57,53.5,,,,,,,,186,,,,,,,,,
97,2974,046.0 143.0,19-4904CR-HY-099-1712-04601430-0200A-7,200.0,7.8,33.816,3.3,26.376,49.3,143.5907,,7,2.0,,3.0,,9,,,,,9,,9,,9.0,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,200.0,7.8,7.78,33.816,26.37,167.4,0.5,3.3,49.3,,,,,,,,201,,,,,,,,,2391.08
97,2975,046.0 143.0,19-4904CR-HY-099-1712-04601430-0250A-7,250.0,7.38,33.947,2.61,26.54,38.7,113.549,,7,2.0,,3.0,,9,,,,,9,,9,,9.0,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,250.0,7.38,7.36,33.947,26.54,152.6,0.58,2.61,38.7,,,,,,,,252,,,,,,,,,2395.935
97,2976,046.0 143.0,19-4904CR-HY-099-1712-04601430-0278A-3,278.0,7.24,33.96,2.36,26.57,34.8,102.6697,,3,2.0,,2.0,,9,,,,,9,,9,,9.0,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,278.0,7.24,7.21,33.96,26.57,150.1,0.62,2.36,34.8,,,,,,,,280,,,,,,,,,2397.4
97,2977,046.0 143.0,19-4904CR-HY-099-1712-04601430-0300A-7,300.0,6.96,33.976,2.17,26.622,31.8,94.39911,,7,2.0,,3.0,,9,,,,,9,,9,,9.0,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,300.0,6.96,6.93,33.976,26.62,145.4,0.65,2.17,31.8,,,,,,,,302,,,,,,,,,2400.28
97,2978,046.0 143.0,19-4904CR-HY-099-1712-04601430-0370A-3,370.0,6.08,34.0,1.68,26.757,24.1,73.07357,,3,2.0,,2.0,,9,,,,,9,,9,,9.0,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,370.0,6.08,6.05,34.0,26.75,133.0,0.75,1.68,24.1,,,,,,,,372,,,,,,,,,2409.2
97,2979,046.0 143.0,19-4904CR-HY-099-1712-04601430-0400A-7,400.0,5.83,34.02,1.46,26.804,20.9,63.50151,,7,2.0,,3.0,,9,,,,,9,,9,,9.0,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,400.0,5.83,5.8,34.02,26.8,128.7,0.79,1.46,20.9,,,,,,,,403,,,,,,,,,2411.7999999999997
97,2980,046.0 143.0,19-4904CR-HY-099-1712-04601430-0500A-7,500.0,5.18,34.088,0.85,26.936,12.0,36.96531,,7,2.0,,3.0,,9,,,,,9,,9,,9.0,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,500.0,5.18,5.14,34.088,26.93,116.8,0.91,0.85,12.0,,,,,,,,504,,,,,,,,,2418.64
97,2981,046.0 143.0,19-4904CR-HY-099-1712-04601430-0560A-3,560.0,4.92,34.13,0.56,27.0,7.8,24.35209,,3,2.0,,2.0,,9,,,,,9,,9,,9.0,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,560.0,4.92,4.88,34.13,27.0,111.2,0.98,0.56,7.8,,,,,,,,564,,,,,,,,,2421.4500000000003
97,2982,046.0 143.0,19-4904CR-HY-099-1712-04601430-0600A-7,600.0,4.71,34.152,0.54,27.041,7.5,23.48144,,7,2.0,,3.0,,9,,,,,9,,9,,9.0,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,600.0,4.71,4.66,34.152,27.04,107.5,1.02,0.54,7.5,,,,,,,,604,,,,,,,,,2423.66
97,2983,046.0 143.0,19-4904CR-HY-099-1712-04601430-0700A-7,700.0,4.24,34.207,0.48,27.136,6.6,20.87046,,7,2.0,,3.0,,9,,,,,9,,9,,9.0,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,700.0,4.24,4.19,34.207,27.13,98.8,1.13,0.48,6.6,,,,,,,,705,,,,,,,,,2428.6349999999998
97,2984,046.0 143.0,19-4904CR-HY-099-1712-04601430-0800A-7,800.0,3.84,34.261,0.43,27.221,5.9,18.69491,,7,2.0,,3.0,,9,,,,,9,,9,,9.0,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,800.0,3.84,3.78,34.261,27.22,91.1,1.22,0.43,5.9,,,,,,,,806,,,,,,,,,2432.9049999999997
97,2985,046.0 143.0,19-4904CR-HY-099-1712-04601430-0857A-3,857.0,3.65,34.29,0.4,27.263,5.4,17.3899,,3,2.0,,2.0,,9,,,,,9,,9,,9.0,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,857.0,3.65,3.59,34.29,27.26,87.3,1.27,0.4,5.4,,,,,,,,864,,,,,,,,,2434.95
97,2986,046.0 143.0,19-4904CR-HY-099-1712-04601430-0900A-7,900.0,3.57,34.316,0.44,27.292,6.0,19.12835,,7,2.0,,3.0,,9,,,,,9,,9,,9.0,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,900.0,3.57,3.51,34.316,27.29,84.7,1.31,0.44,6.0,,,,,,,,908,,,,,,,,,2435.88
97,2987,046.0 143.0,19-4904CR-HY-099-1712-04601430-1000A-7,1000.0,3.39,34.376,0.54,27.357,7.3,23.47422,,7,2.0,,3.0,,9,,,,,9,,9,,9.0,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,1000.0,3.39,3.32,34.376,27.35,79.0,1.39,0.54,7.3,,,,,,,,1009,,,,,,,,,2360.384
97,2988,046.0 143.0,19-4904CR-HY-099-1712-04601430-1100A-7,1100.0,3.2,34.437,0.65,27.425,8.7,28.25413,,7,2.0,,3.0,,9,,,,,9,,9,,9.0,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,1100.0,3.2,3.12,34.437,27.42,73.0,1.47,0.65,8.7,,,,,,,,1110,,,,,,,,,2362.148
97,2989,046.0 143.0,19-4904CR-HY-099-1712-04601430-1154A-3,1154.0,3.1,34.47,0.7,27.46,9.4,30.42649,,3,2.0,,2.0,,9,,,,,9,,9,,9.0,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,1154.0,3.1,3.02,34.47,27.46,69.8,1.5,0.7,9.4,,,,,,,,1165,,,,,,,,,2363.08
98,2990,082.0 057.0,19-4904HO-HY-089-0042-08200570-0000B-3,0.0,12.2,33.44,6.2,25.34,101.9,270.049,,3,1.0,,2.0,,9,,,,,9,,9,0.6,,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,0.0,12.2,12.2,33.44,25.34,262.4,0.0,6.2,101.9,,0.6,,,,,,0,,,,,,,,,
98,2991,082.0 057.0,19-4904HO-HY-089-0042-08200570-0009A-3,9.0,11.48,33.42,5.3,25.459,85.8,230.8215,,3,2.0,,2.0,,9,,,,,9,,9,0.7,,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,9.0,11.48,11.48,33.42,25.45,251.3,0.02,5.3,85.8,,0.7,,,,,,9,,,,,,,,,
98,2992,082.0 057.0,19-4904HO-HY-089-0042-08200570-0010A-7,10.0,11.44,33.426,5.31,25.471,85.8,231.2543,,7,2.0,,3.0,,9,,,,,9,,9,0.71,,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,10.0,11.44,11.44,33.426,25.47,250.2,0.02,5.31,85.8,,0.71,,,,,,10,,,,,,,,,
98,2993,082.0 057.0,19-4904HO-HY-089-0042-08200570-0020A-7,20.0,11.19,33.501,5.38,25.575,86.6,234.2791,,7,2.0,,3.0,,9,,,,,9,,9,0.82,,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,20.0,11.19,11.19,33.501,25.57,240.5,0.05,5.38,86.6,,0.82,,,,,,20,,,,,,,,,
98,2994,082.0 057.0,19-4904HO-HY-089-0042-08200570-0021A-3,21.0,11.18,33.51,5.39,25.584,86.7,234.7125,,3,2.0,,2.0,,9,,,,,9,,9,0.83,,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,21.0,11.18,11.18,33.51,25.58,239.7,0.05,5.39,86.7,,0.83,,,,,,21,,,,,,,,,
98,2995,082.0 057.0,19-4904HO-HY-089-0042-08200570-0030A-7,30.0,11.1,33.535,5.48,25.618,88.0,238.6237,,7,2.0,,3.0,,9,,,,,9,,9,0.88,,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,30.0,11.1,11.1,33.535,25.61,236.7,0.07,5.48,88.0,,0.88,,,,,,30,,,,,,,,,
98,2996,082.0 057.0,19-4904HO-HY-089-0042-08200570-0042A-3,42.0,11.05,33.55,5.54,25.639,88.9,241.2315,,3,2.0,,2.0,,9,,,,,9,,9,0.93,,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,42.0,11.05,11.04,33.55,25.63,235.0,0.1,5.54,88.9,,0.93,,,,,,42,,,,,,,,,
98,2997,082.0 057.0,19-4904HO-HY-089-0042-08200570-0050A-7,50.0,10.93,33.579,5.46,25.683,87.4,237.7378,,7,2.0,,3.0,,9,,,,,9,,9,1.0,,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,50.0,10.93,10.92,33.579,25.68,231.0,0.12,5.46,87.4,,1.0,,,,,,50,,,,,,,,,
98,2998,082.0 057.0,19-4904HO-HY-089-0042-08200570-0063A-3,63.0,10.74,33.62,5.26,25.749,83.9,229.0147,,3,2.0,,2.0,,9,,,,,9,,9,1.11,,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,63.0,10.74,10.73,33.62,25.74,225.0,0.15,5.26,83.9,,1.11,,,,,,63,,,,,,,,,
98,2999,082.0 057.0,19-4904HO-HY-089-0042-08200570-0075A-7,75.0,10.67,33.62,5.13,25.761,81.7,223.352,,7,2.0,,3.0,,9,,,,,9,,9,1.16,,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,75.0,10.67,10.66,33.62,25.76,224.1,0.17,5.13,81.7,,1.16,,,,,,75,,,,,,,,,
98,3000,082.0 057.0,19-4904HO-HY-089-0042-08200570-0084A-3,84.0,10.6,33.62,4.97,25.774,79.0,216.3831,,3,2.0,,2.0,,9,,,,,9,,9,1.2,,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,84.0,10.6,10.59,33.62,25.77,223.1,0.19,4.97,79.0,,1.2,,,,,,84,,,,,,,,,
98,3001,082.0 057.0,19-4904HO-HY-089-0042-08200570-0100A-7,100.0,10.08,33.687,4.13,25.916,64.9,179.7865,,7,2.0,,3.0,,9,,,,,9,,9,1.39,,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,100.0,10.08,10.07,33.687,25.91,209.9,0.23,4.13,64.9,,1.39,,,,,,101,,,,,,,,,
98,3002,082.0 057.0,19-4904HO-HY-089-0042-08200570-0124A-3,124.0,9.2,33.82,2.83,26.165,43.7,123.1652,,3,2.0,,2.0,,9,,,,,9,,9,1.7,,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,124.0,9.2,9.19,33.82,26.16,186.6,0.28,2.83,43.7,,1.7,,,,,,125,,,,,,,,,
98,3003,082.0 057.0,19-4904HO-HY-089-0042-08200570-0125A-7,125.0,9.18,33.824,2.82,26.171,43.5,122.7292,,7,2.0,,3.0,,9,,,,,9,,9,1.71,,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,125.0,9.18,9.17,33.824,26.17,186.0,0.28,2.82,43.5,,1.71,,,,,,126,,,,,,,,,
98,3004,082.0 057.0,19-4904HO-HY-089-0042-08200570-0150A-7,150.0,8.73,33.906,2.64,26.307,40.3,114.8802,,7,2.0,,3.0,,9,,,,,9,,9,1.85,,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,150.0,8.73,8.71,33.906,26.3,173.5,0.32,2.64,40.3,,1.85,,,,,,151,,,,,,,,,
98,3005,082.0 057.0,19-4904HO-HY-089-0042-08200570-0164A-3,164.0,8.55,33.94,2.54,26.361,38.6,110.5229,,3,2.0,,2.0,,9,,,,,9,,9,1.9,,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,164.0,8.55,8.53,33.94,26.36,168.5,0.35,2.54,38.6,,1.9,,,,,,165,,,,,,,,,
98,3006,082.0 057.0,19-4904HO-HY-089-0042-08200570-0200A-7,200.0,8.04,34.003,2.23,26.488,33.5,97.02189,,7,2.0,,3.0,,9,,,,,9,,9,2.05,,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,200.0,8.04,8.02,34.003,26.48,157.0,0.4,2.23,33.5,,2.05,,,,,,201,,,,,,,,,2389.615
98,3007,082.0 057.0,19-4904HO-HY-089-0042-08200570-0246A-3,246.0,7.5,34.05,1.85,26.604,27.5,80.47991,,3,2.0,,2.0,,9,,,,,9,,9,2.21,,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,246.0,7.5,7.48,34.05,26.6,146.6,0.47,1.85,27.5,,2.21,,,,,,248,,,,,,,,,2395.25
98,3008,082.0 057.0,19-4904HO-HY-089-0042-08200570-0250A-7,250.0,7.46,34.053,1.82,26.612,27.0,79.17422,,7,2.0,,3.0,,9,,,,,9,,9,2.22,,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,250.0,7.46,7.44,34.053,26.61,145.8,0.48,1.82,27.0,,2.22,,,,,,252,,,,,,,,,2395.665
98,3009,082.0 057.0,19-4904HO-HY-089-0042-08200570-0300A-7,300.0,7.0,34.09,1.5,26.706,22.0,65.2475,,7,2.0,,3.0,,9,,,,,9,,9,2.33,,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,300.0,7.0,6.97,34.09,26.7,137.5,0.55,1.5,22.0,,2.33,,,,,,302,,,,,,,,,2400.45
98,3010,082.0 057.0,19-4904HO-HY-089-0042-08200570-0329A-3,329.0,6.79,34.11,1.34,26.75,19.6,58.28527,,3,2.0,,2.0,,9,,,,,9,,9,2.39,,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,329.0,6.79,6.76,34.11,26.75,133.6,0.59,1.34,19.6,,2.39,,,,,,331,,,,,,,,,2402.65
98,3011,082.0 057.0,19-4904HO-HY-089-0042-08200570-0400A-7,400.0,6.51,34.201,0.93,26.86,13.5,40.44738,,7,2.0,,3.0,,9,,,,,9,,9,2.57,,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,400.0,6.51,6.47,34.201,26.86,124.1,0.68,0.93,13.5,,2.57,,,,,,403,,,,,,,,,2405.905
98,3012,082.0 057.0,19-4904HO-HY-089-0042-08200570-0500A-7,500.0,6.25,34.326,0.48,26.994,6.9,20.87334,,7,2.0,,3.0,,9,,,,,9,,9,2.8,,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,500.0,6.25,6.21,34.326,26.99,112.7,0.8,0.48,6.9,,2.8,,,,,,504,,,,,,,,,2409.13
98,3013,082.0 057.0,19-4904HO-HY-089-0042-08200570-0503A-3,503.0,6.24,34.33,0.47,26.999,6.8,20.43838,,3,2.0,,2.0,,9,,,,,9,,9,2.81,,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,503.0,6.24,6.19,34.33,26.99,112.3,0.8,0.47,6.8,,2.81,,,,,,507,,,,,,,,,2409.25
98,3014,082.0 057.0,19-4904HO-HY-089-0042-08200570-0600A-7,600.0,5.74,34.381,0.42,27.103,6.0,18.26224,,7,2.0,,3.0,,9,,,,,9,,9,2.87,,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,600.0,5.74,5.69,34.381,27.1,103.2,0.91,0.42,6.0,,2.87,,,,,,604,,,,,,,,,2414.505
98,3015,082.0 057.0,19-4904HO-HY-089-0042-08200570-0700A-7,700.0,5.2,34.412,0.37,27.193,5.2,16.08675,,7,2.0,,3.0,,9,,,,,9,,9,2.93,,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,700.0,5.2,5.14,34.412,27.19,95.2,1.01,0.37,5.2,,2.93,,,,,,705,,,,,,,,,2420.06
98,3016,082.0 057.0,19-4904HO-HY-089-0042-08200570-0756A-3,756.0,4.89,34.42,0.34,27.235,4.8,14.78182,,3,2.0,,2.0,,9,,,,,9,,9,2.97,,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,756.0,4.89,4.83,34.42,27.23,91.4,1.06,0.34,4.8,,2.97,,,,,,762,,,,,,,,,2423.2
98,3017,082.0 057.0,19-4904HO-HY-089-0042-08200570-0800A-7,800.0,4.73,34.429,0.38,27.261,5.3,16.52044,,7,2.0,,3.0,,9,,,,,9,,9,,9.0,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,800.0,4.73,4.67,34.429,27.26,89.2,1.1,0.38,5.3,,,,,,,,806,,,,,,,,,2424.845
98,3018,082.0 057.0,19-4904HO-HY-089-0042-08200570-0900A-7,900.0,4.36,34.452,0.47,27.32,6.5,20.432,,7,2.0,,3.0,,9,,,,,9,,9,,9.0,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,900.0,4.36,4.29,34.452,27.32,83.9,1.19,0.47,6.5,,,,,,,,907,,,,,,,,,2428.66
98,3019,082.0 057.0,19-4904HO-HY-089-0042-08200570-1000A-7,1000.0,4.0,34.477,0.56,27.378,7.7,24.34313,,7,2.0,,3.0,,9,,,,,9,,9,,9.0,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,1000.0,4.0,3.92,34.477,27.37,78.6,1.27,0.56,7.7,,,,,,,,1009,,,,,,,,,2355.908
98,3020,082.0 057.0,19-4904HO-HY-089-0042-08200570-1049A-3,1049.0,3.82,34.49,0.6,27.407,8.2,26.08119,,3,2.0,,2.0,,9,,,,,9,,9,,9.0,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,1049.0,3.82,3.74,34.49,27.4,75.9,1.31,0.6,8.2,,,,,,,,1058,,,,,,,,,2357.4
99,3022,082.0 067.0,19-4904HO-HY-090-0124-08200670-0006A-3,6.0,12.34,33.28,5.72,25.19,94.2,249.1784,,3,2.0,,2.0,,9,,,,,9,,9,0.46,,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,6.0,12.34,12.34,33.28,25.19,276.9,0.01,5.72,94.2,,0.46,,,,,,6,,,,,,,,,
99,3023,082.0 067.0,19-4904HO-HY-090-0124-08200670-0010A-7,10.0,12.34,33.325,5.78,25.225,95.2,251.7836,,7,2.0,,3.0,,9,,,,,9,,9,0.45,,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,10.0,12.34,12.34,33.325,25.22,273.7,0.02,5.78,95.2,,0.45,,,,,,10,,,,,,,,,
99,3024,082.0 067.0,19-4904HO-HY-090-0124-08200670-0014A-3,14.0,12.33,33.37,5.84,25.262,96.2,254.3881,,3,2.0,,2.0,,9,,,,,9,,9,0.45,,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,14.0,12.33,12.33,33.37,25.26,270.2,0.03,5.84,96.2,,0.45,,,,,,14,,,,,,,,,
99,3025,082.0 067.0,19-4904HO-HY-090-0124-08200670-0020A-7,20.0,12.35,33.356,5.81,25.247,95.7,253.085,,7,2.0,,3.0,,9,,,,,9,,9,0.46,,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,20.0,12.35,12.35,33.356,25.24,271.8,0.05,5.81,95.7,,0.46,,,,,,20,,,,,,,,,
99,3026,082.0 067.0,19-4904HO-HY-090-0124-08200670-0028A-3,28.0,12.37,33.31,5.76,25.208,94.9,250.9165,,3,2.0,,2.0,,9,,,,,9,,9,0.48,,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,28.0,12.37,12.37,33.31,25.2,275.7,0.07,5.76,94.9,,0.48,,,,,,28,,,,,,,,,
99,3027,082.0 067.0,19-4904HO-HY-090-0124-08200670-0030A-7,30.0,12.36,33.313,5.75,25.212,94.7,250.4799,,7,2.0,,3.0,,9,,,,,9,,9,0.48,,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,30.0,12.36,12.36,33.313,25.21,275.4,0.08,5.75,94.7,,0.48,,,,,,30,,,,,,,,,
99,3028,082.0 067.0,19-4904HO-HY-090-0124-08200670-0041A-3,41.0,12.32,33.33,5.7,25.233,93.8,248.2967,,3,2.0,,2.0,,9,,,,,9,,9,0.47,,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,41.0,12.32,12.31,33.33,25.23,273.6,0.11,5.7,93.8,,0.47,,,,,,41,,,,,,,,,
99,3029,082.0 067.0,19-4904HO-HY-090-0124-08200670-0050A-7,50.0,12.09,33.314,5.62,25.265,92.1,244.8042,,7,2.0,,3.0,,9,,,,,9,,9,0.53,,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,50.0,12.09,12.08,33.314,25.26,270.9,0.13,5.62,92.1,,0.53,,,,,,50,,,,,,,,,
